date,t,kwh,dow,n_obs,coverage,observed,sub_kwh,year,doy,std_resid,ppp,lam,fitted,p_block
2008-12-25,740,17.685299999999998,3,1440,1.0,True,3.883,2008,360,-1.608255827549229,0.08195720696291357,0.794955356598366,31.53971461343942,0.02875
2008-12-26,741,20.395533333333333,4,1440,1.0,True,9.196,2008,361,-1.3565916622489498,0.114587673962964,0.9143953714263625,33.13459299815891,0.025
2008-12-27,742,49.53606666666667,5,1440,1.0,True,12.453,2008,362,2.9749799101728844,0.9865216703391185,0.4694300585903693,37.7086761001238,0.0375
2008-12-28,743,26.177366666666668,6,1440,1.0,True,7.461,2008,363,-2.768763058441776,0.017479674145294177,0.5030800763028673,37.19391817157376,0.031875
2008-12-29,744,9.254633333333334,0,1440,1.0,True,2.698,2008,364,-3.3328088724572167,0.008683083594281202,0.4005506525200326,31.979543069528237,0.015625
2008-12-30,745,19.920633333333335,1,1440,1.0,True,7.39,2008,365,-0.9389185544047648,0.19554914535144255,1.0416148909227922,33.670838358575544,0.010625
2008-12-31,746,32.736466666666665,2,1440,1.0,True,15.081,2008,366,0.7131044951783555,0.7460988648992917,1.0946076321881264,33.92320989882653,0.011875
2009-01-01,747,23.444866666666663,3,1440,1.0,True,7.413,2009,1,-1.3153503685594068,0.12053457813275038,0.900630178838037,31.22092982806047,0.028125
2009-01-02,748,38.79183333333334,4,1440,1.0,True,20.276,2009,2,1.5938121330805453,0.9165471606300806,0.8216564230504446,32.79656664383974,0.040625
2009-01-03,749,31.8916,5,1440,1.0,True,17.207,2009,3,-1.3807962054965186,0.11078116581108619,0.8934036323800683,37.352015272172004,0.063125
2009-01-04,750,32.33323333333333,6,1440,1.0,True,9.953,2009,4,-0.4385734933327459,0.3396506108877512,1.117526517654769,36.819237604702614,0.0375
2009-01-05,751,26.733333333333334,0,1440,1.0,True,10.219,2009,5,-0.5675271791076621,0.29709370202343544,1.118066519247368,31.587464351116576,0.053125
2009-01-06,752,28.16436666666667,1,1440,1.0,True,12.716,2009,6,-0.5867602856542338,0.29111964787886196,1.0863396607572213,33.261989138105626,0.11
2009-01-07,753,34.6712,2,1440,1.0,True,16.486,2009,7,0.5555795409489286,0.6988274394680554,1.0940896029863507,33.498223094452165,0.21875
2009-01-08,754,27.221166666666665,3,1440,1.0,True,13.147,2009,8,-0.7178560685383093,0.25177985774767203,1.0950728253496345,30.78044283125745,0.2025
2009-01-09,755,29.8117,4,1440,1.0,True,11.359,2009,9,-0.21727917788582168,0.4182581799240272,1.1758510060352274,32.34122052309693,0.23
2009-01-10,756,35.04913333333333,5,1440,1.0,True,19.655,2009,10,-0.15887144675932638,0.44002702700815227,1.1824453158210964,36.882453976680246,0.2925
2009-01-11,757,32.93313333333334,6,1440,1.0,True,15.709,2009,11,-0.48783087990197543,0.32305161022117984,1.1330842785257846,36.33610716899028,0.505625
2009-01-12,758,26.48796666666667,0,1440,1.0,True,12.408,2009,12,-0.5953290539658395,0.28836236787374403,1.0946978470450268,31.09141210159326,0.70375
2009-01-13,759,36.376666666666665,1,1440,1.0,True,17.663,2009,13,0.9595727326474645,0.8104233597395983,0.9897121288813651,32.75366290245335,0.72875
2009-01-14,760,29.6047,2,1439,0.9993055555555556,True,12.91,2009,14,-0.8444792450229169,0.21769177209266186,1.0609127635555342,32.97827041481321,0.746875
2009-01-15,761,26.0678,3,1440,1.0,True,12.682,2009,15,-0.5245270020737258,0.31087935638990527,1.1233977745467565,30.24951018215695,0.71875
2009-01-16,762,46.109233333333336,4,1440,1.0,True,24.189,2009,16,2.842876951316792,0.9841523478790273,0.48437232153723014,31.79995253502951,0.6675
2009-01-17,763,55.297,5,1440,1.0,True,20.953,2009,17,2.4398581135111796,0.9731420805032498,0.5800785913760774,36.33149266628318,0.694375
2009-01-18,764,52.5699,6,1440,1.0,True,25.077,2009,18,1.7373453833660788,0.9307600403687178,0.76308243784355,35.77609117672308,0.713125
2009-01-19,765,28.3311,0,1440,1.0,True,11.773,2009,19,-1.517888639793213,0.09260989870771326,0.8311893938528374,30.52297593781842,0.824375
2009-01-20,766,28.967133333333333,1,1440,1.0,True,14.009,2009,20,-0.4271647144810294,0.34339452983426993,1.1476489865034818,32.177436202818896,0.84
2009-01-21,767,28.990566666666663,2,1440,1.0,True,13.137,2009,21,-0.39165946210488345,0.3557678938128066,1.165440703588538,32.394877205816144,0.76125
2009-01-22,768,20.6226,3,1440,1.0,True,8.587,2009,22,-1.3928450904924596,0.10889812087623715,0.8835579592734575,29.65956815774713,0.865
2009-01-23,769,31.842266666666667,4,1440,1.0,True,14.519,2009,23,0.7178915410590868,0.747908795945014,1.0816477240272797,31.20407234511791,0.87375
2009-01-24,770,36.6795,5,1440,1.0,True,17.91,2009,24,0.12733366911006083,0.5480975375726873,1.1726627743302378,35.730277217982994,0.818125
2009-01-25,771,47.394400000000005,6,1440,1.0,True,21.144,2009,25,2.1267250107191824,0.9593902523929164,0.6543487985257525,35.17013494914725,0.813125
2009-01-26,772,27.907866666666667,0,1440,1.0,True,11.29,2009,26,-1.1778842236150298,0.14433310694915086,0.9579300113231874,29.912864311239407,0.666875
2009-01-27,773,23.7505,1,1440,1.0,True,7.782,2009,27,-1.264823359264903,0.1288423633581382,0.9144970239279792,31.56374480297144,0.661875
2009-01-28,774,45.36223333333333,2,1440,1.0,True,23.535,2009,28,2.96238397398849,0.9863266720652493,0.475156980654574,31.778171264111048,0.69625
2009-01-29,775,26.2283,3,1440,1.0,True,9.29,2009,29,-1.4165699068938236,0.10576203375252487,0.8519117595464922,29.040401888143315,0.7825
2009-01-30,776,34.3173,4,1440,1.0,True,14.049,2009,30,0.8553346851133476,0.7852058099169246,1.0356967665534467,30.582988338373806,0.831875
2009-01-31,777,55.2142,5,1440,1.0,True,30.162,2009,31,3.353716218200692,0.9915405178382332,0.39575569579959846,35.107805853993504,0.86
2009-02-01,778,30.124333333333333,6,1402,0.9736111111111112,True,11.446,2009,32,-2.1423606070845778,0.040036505274247985,0.6523363812267781,34.54679382804339,0.9275
2009-02-02,779,26.721666666666668,0,1440,1.0,True,12.306,2009,33,-0.16203654779007592,0.4388312628691945,1.16405019054655,29.289157703910494,0.8925
2009-02-03,780,31.139833333333335,1,1440,1.0,True,16.565,2009,34,0.20930746681749934,0.5787287162361114,1.1608414867287502,30.94016312163848,0.904375
2009-02-04,781,41.0154,2,1440,1.0,True,23.792,2009,35,1.7573855060842658,0.9330462000467736,0.7570883024460636,31.155190553561162,0.93875
2009-02-05,782,27.4848,3,1440,1.0,True,14.355,2009,36,-0.8300170330484095,0.22136822545778498,1.0545025775162502,28.41848333820732,0.936875
2009-02-06,783,34.13993333333334,4,1440,1.0,True,13.154,2009,37,0.808793269869798,0.7731547295653064,1.0507063273037784,29.962577818197126,0.956875
2009-02-07,784,52.19226666666667,5,1440,1.0,True,29.178,2009,38,2.893208502854667,0.9851143183263652,0.4803052581718657,34.48933346863496,0.941875
2009-02-08,785,36.3811,6,1440,1.0,True,20.774,2009,39,-0.7490689356447254,0.24381632722654786,1.0928158326493576,33.9306734978996,0.889375
2009-02-09,786,28.443966666666665,0,1440,1.0,True,10.666,2009,40,-0.20432247831028547,0.42307010213837615,1.1579130136873572,28.6757867674343,0.889375
2009-02-10,787,32.39703333333333,1,1440,1.0,True,13.73,2009,41,0.3874482813445628,0.6428724844343062,1.1515251477621495,30.329921961801308,0.87625
2009-02-11,788,43.98983333333333,2,1440,1.0,True,25.657,2009,42,2.2741402848172365,0.9666541126519725,0.6116939631954301,30.54844224846684,0.750625
2009-02-12,789,32.811,3,1440,1.0,True,19.132,2009,43,-0.007331624425286251,0.49720084557648264,1.1648084346437826,27.81557333624575,0.499375
2009-02-13,790,28.167033333333332,4,1440,1.0,True,12.908,2009,44,-0.5522055972749965,0.30192861514372754,1.1046813294989988,29.36383363809073,0.355
2009-02-14,791,38.87656666666667,5,1438,0.9986111111111112,True,24.045,2009,45,0.973382691308049,0.8135291693989929,1.0128257055953145,33.89506442469927,0.348125
2009-02-15,792,26.433866666666667,6,1440,1.0,True,7.925,2009,46,-1.573069886061486,0.08575070347132298,0.8163456333521754,33.34117045080904,0.126875
2009-02-16,793,21.98323333333333,0,1440,1.0,True,7.298,2009,47,-0.629878210009513,0.2779318361073071,1.0818272383208387,28.0913219007607,0.145
2009-02-17,794,13.0283,1,1416,0.9833333333333332,True,4.191,2009,48,-2.5864379150539403,0.022070173340646065,0.5415156525943894,29.75074858454364,0.27625
2009-02-18,795,13.774166666666668,2,1440,1.0,True,5.768,2009,49,-1.7789025617348506,0.06545034760642487,0.7554278689186321,29.97479462377906,0.27375
2009-02-19,796,12.2878,3,1440,1.0,True,3.104,2009,50,-1.5959763009962442,0.08355947415142126,0.804154009486083,27.2476665365202,0.11125
2009-02-20,797,31.3456,4,1440,1.0,True,11.958,2009,51,1.4570169708545881,0.8995431018348558,0.868914891181048,28.801863426533533,0.076875
2009-02-21,798,21.9364,5,1440,1.0,True,6.356,2009,52,-2.21442209859071,0.036098303983863954,0.6438275106297806,33.33920716349572,0.096875
2009-02-22,799,37.307966666666665,6,1440,1.0,True,19.525,2009,53,1.5738786148899273,0.9141149226655173,0.8244248274457641,32.79158303594921,0.063125
2009-02-23,800,45.56093333333333,0,1440,1.0,True,17.427,2009,54,2.9277836094599663,0.9857558203431109,0.47391464479558637,27.548141723554227,0.1175
2009-02-24,801,29.719066666666667,1,1440,1.0,True,16.114,2009,55,-1.1161983687475567,0.15659738039864812,0.9570808486407623,29.21409351983341,0.135625
2009-02-25,802,19.497400000000003,2,1440,1.0,True,8.725,2009,56,-1.8134447295434923,0.06201950522612866,0.7441224656021223,29.444763044813804,0.250625
2009-02-26,803,19.280866666666668,3,1440,1.0,True,7.109,2009,57,-0.6679475027714641,0.26663159479744103,1.1101362009067088,26.724337356431576,0.420625
2009-02-27,804,33.8153,4,1440,1.0,True,16.231,2009,58,1.4882599725415884,0.9039701170342042,0.8778125062258915,28.285296166316126,0.5475
2009-02-28,805,27.179166666666667,5,1440,1.0,True,14.509,2009,59,-1.3834246482641626,0.11041872365203696,0.8717625894281081,32.82944204636273,0.5475
2009-03-01,806,41.127100000000006,6,1439,0.9993055555555556,True,22.752,2009,60,1.9628983335491461,0.9493267331912066,0.7016613273951225,32.288641107903175,0.61625
2009-03-02,807,24.624033333333333,0,1440,1.0,True,8.554,2009,61,-1.0261588730839548,0.17465872177340347,1.0127555365255103,27.05202499998116,0.64375
2009-03-03,808,30.81586666666667,1,1440,1.0,True,14.451,2009,62,0.5394227393641172,0.6938798752750757,1.100965063665062,28.724785157894395,0.47875
2009-03-04,809,30.702166666666667,2,1440,1.0,True,13.177,2009,63,0.1753312361718953,0.5661015834753317,1.160969023173675,28.962227541378684,0.4925
2009-03-05,810,24.030199999999997,3,1440,1.0,True,9.365,2009,64,-0.5151423076579205,0.31390322914761204,1.1133078894298523,26.248520771266374,0.684375
2009-03-06,811,29.724566666666664,4,1440,1.0,True,13.465,2009,65,0.4887088531843491,0.6773923723573652,1.1084642014466226,27.81612637020749,0.79375
2009-03-07,812,28.27443333333333,5,1440,1.0,True,13.979,2009,66,-0.8610883265054823,0.21343562040705635,1.0098242960264907,32.36682899382954,0.73375
2009-03-08,813,39.286100000000005,6,1440,1.0,True,25.204,2009,67,1.610296710605149,0.9184304822000482,0.798445644127205,31.832477134118292,0.805625
2009-03-09,814,28.0926,0,1440,1.0,True,12.706,2009,68,-0.23072004217499184,0.41337482913622686,1.1764715600642375,26.602185141492637,0.764375
2009-03-10,815,30.6035,1,1440,1.0,True,11.891,2009,69,0.3181797368882677,0.6184317075783905,1.1367166177509354,28.28112749670898,0.749375
2009-03-11,816,40.0984,2,1440,1.0,True,21.501,2009,70,1.922748443770657,0.9465271432678923,0.7072889794362709,28.52459357194661,0.765625
2009-03-12,817,31.454333333333334,3,1440,1.0,True,14.019,2009,71,0.2335747946670299,0.5876246025335246,1.14580360035412,25.816735789866385,0.715
2009-03-13,818,24.092,4,1440,1.0,True,11.859,2009,72,-0.9714155146405073,0.18663380461638085,1.0048065555631183,27.389999886214234,0.68875
2009-03-14,819,35.81713333333333,5,1440,1.0,True,20.512,2009,73,0.9157879366011167,0.8000238953124331,1.0356617789762095,31.946155162317137,0.6525
2009-03-15,820,32.3677,6,1440,1.0,True,16.983,2009,74,-0.0894486154553179,0.46613274311882513,1.1944633688870818,31.417035209224206,0.6925
2009-03-16,821,22.245533333333334,0,1439,0.9993055555555556,True,9.579,2009,75,-0.7689215696988841,0.23759204518101296,1.0689057664060966,26.191739949940974,0.6
2009-03-17,822,32.1985,1,1440,1.0,True,17.382,2009,76,1.0416389456420518,0.8287796246783834,0.9879750904068351,27.875429930873434,0.5475
2009-03-18,823,24.178,2,1440,1.0,True,13.599,2009,77,-0.993251819051191,0.181885179053058,1.0007795201824046,28.12338110179861,0.525625
2009-03-19,824,19.858866666666664,3,1440,1.0,True,9.772,2009,78,-0.7326789997538415,0.24766580131134674,1.064855447136797,25.419732993145384,0.455
2009-03-20,825,24.398433333333333,4,1440,1.0,True,12.009,2009,79,-0.09470779213407278,0.4641113243513253,1.17778486906318,26.99691899612172,0.348125
2009-03-21,826,32.16703333333333,5,1440,1.0,True,16.368,2009,80,0.28449369066850005,0.6062067766945003,1.1734344785730355,31.55669663202033,0.38625
2009-03-22,827,28.152833333333337,6,1440,1.0,True,14.81,2009,81,-0.5569322495636073,0.30057289397938386,1.1011854461045005,31.030888292434387,0.40875
2009-03-23,828,21.6075,0,1440,1.0,True,7.387,2009,82,-0.5576655109426263,0.3002771283230471,1.1082775940326974,25.80858329681322,0.460625
2009-03-24,829,27.6952,1,1440,1.0,True,12.211,2009,83,0.31980564334808737,0.6190083149131204,1.158390586040914,27.494932198450662,0.489375
2009-03-25,830,30.646233333333335,2,1440,1.0,True,16.382,2009,84,0.5106798773801745,0.684540582190973,1.1097550609824247,27.745201578213287,0.46875
2009-03-26,831,20.1834,3,1440,1.0,True,8.908,2009,85,-1.0662181492567522,0.16594556463322463,0.9934041639778297,25.04352223476525,0.49625
2009-03-27,832,28.56543333333333,4,1440,1.0,True,11.576,2009,86,0.6724987116878929,0.7350376103482458,1.0917398482374847,26.62231947681811,0.58125
2009-03-28,833,37.68293333333334,5,1440,1.0,True,17.079,2009,87,1.0356284395693733,0.8273963898641377,0.9619686956936494,31.18334340372123,0.58125
2009-03-29,834,36.94416666666667,6,1440,1.0,True,15.137,2009,88,0.6907851623387938,0.740206956966334,1.0889956940943375,30.65840965610399,0.631875
2009-03-30,835,24.6242,0,1440,1.0,True,11.281,2009,89,-0.5648429804763598,0.29800414162848393,1.0939578040852211,25.436601482998775,0.58375
2009-03-31,836,30.391366666666663,1,1440,1.0,True,17.871,2009,90,0.6425383729077336,0.7260961367787104,1.1139251566817985,27.123064056513865,0.62125
2009-04-01,837,27.352333333333338,2,1440,1.0,True,12.48,2009,91,-0.21879715439753677,0.41774581245037673,1.1674660509242676,27.37305927336074,0.58625
2009-04-02,838,27.40556666666667,3,1440,1.0,True,14.952,2009,92,0.4912914588221477,0.6782839180980862,1.1542122010700404,24.670713951976136,0.54
2009-04-03,839,22.721,4,1440,1.0,True,8.882,2009,93,-0.8175479011945344,0.22439235064883334,1.047228738758713,26.24845013076872,0.655625
2009-04-04,840,36.52053333333333,5,1440,1.0,True,23.122,2009,94,1.2615571209633591,0.8704955316020033,0.916301044919528,30.808015353784114,0.67625
2009-04-05,841,22.9286,6,1440,1.0,True,10.692,2009,95,-1.7011484234290009,0.0721915704672994,0.7893450936279259,30.281223425509683,0.7375
2009-04-06,842,24.21056666666667,0,1440,1.0,True,11.273,2009,96,0.34392676757745,0.6275560224173773,1.1310043518943713,25.057156481227217,0.73875
2009-04-07,843,24.001533333333334,1,1440,1.0,True,10.562,2009,97,-0.4320635110529787,0.3416795455586285,1.1612353524612262,26.740959303989595,0.755
2009-04-08,844,25.576666666666664,2,1440,1.0,True,12.926,2009,98,-0.06503209119785608,0.4753493068803882,1.1591269544325769,26.98789412751655,0.711875
2009-04-09,845,31.507866666666665,3,1440,1.0,True,16.53,2009,99,1.389614589092918,0.8906918358188627,0.8795478051085956,24.282088833754464,0.6425
2009-04-10,846,30.7019,4,1440,1.0,True,18.707,2009,100,0.3822016207263127,0.6410979512573869,1.1609463083872107,25.85596725061893,0.638125
2009-04-11,847,41.04076666666666,5,1440,1.0,True,26.18,2009,101,1.5812782085247858,0.9151811165200218,0.8250447874132079,30.411279436225776,0.738125
2009-04-12,848,35.68353333333334,6,1440,1.0,True,21.472,2009,102,0.3273813055169262,0.6215537436639259,1.1402597252605482,29.879842431324807,0.66125
2009-04-13,849,26.643733333333333,0,1438,0.9986111111111112,True,12.863,2009,103,-0.02959204209029374,0.48877486326423836,1.1818265897175297,24.650742326352084,0.658125
2009-04-14,850,25.025633333333335,1,1440,1.0,True,12.707,2009,104,-0.36516123261384625,0.36485181016444157,1.145899208234623,26.329128574179055,0.67375
2009-04-15,851,20.2677,2,1440,1.0,True,7.621,2009,105,-1.0381900523836591,0.17193062273404305,0.9910677642049268,26.570268787857117,0.7425
2009-04-16,852,26.0754,3,1440,1.0,True,13.102,2009,106,0.8198470247738302,0.7760678681618333,1.02161027163791,23.858296932108818,0.748125
2009-04-17,853,34.04683333333333,4,1440,1.0,True,12.879,2009,107,1.394878635062441,0.8914856816197647,0.8660902979085222,25.425643614094714,0.65125
2009-04-18,854,25.204433333333338,5,1440,1.0,True,14.34,2009,108,-1.4324202236665837,0.10352492164892654,0.8542454801104031,29.97406635976762,0.551875
2009-04-19,855,21.441133333333333,6,1440,1.0,True,10.665,2009,109,-1.113092689176571,0.15667706503009302,0.9592775963875465,29.435390357534377,0.490625
2009-04-20,856,24.775166666666667,0,1440,1.0,True,13.12,2009,110,0.6419755606403252,0.725812219802348,1.107209139757324,24.198710515659325,0.435625
2009-04-21,857,31.576633333333337,1,1440,1.0,True,9.68,2009,111,0.9865415587215622,0.8168200882819582,0.9807466070819646,25.869185764488964,0.40625
2009-04-22,858,24.936633333333337,2,1440,1.0,True,15.492,2009,112,-0.5877068197721591,0.2907771714132911,1.125905423061922,26.10209384281944,0.451875
2009-04-23,859,19.024333333333335,3,1440,1.0,True,6.974,2009,113,-0.703344323608098,0.2559193106363752,1.0751491747237742,23.381579477164525,0.525
2009-04-24,860,19.9008,4,1440,1.0,True,10.06,2009,114,-0.6129588303952709,0.2828391191178292,1.1243863611342386,24.940084659469786,0.585625
2009-04-25,861,33.70473333333334,5,1440,1.0,True,19.133,2009,115,1.0962212946232073,0.8399771123765756,0.9961761143198237,29.479378909599056,0.5175
2009-04-26,862,29.693766666666665,6,1440,1.0,True,16.631,2009,116,-0.14689204586863397,0.4445188553880217,1.1675748043181375,28.931300004333433,0.5
2009-04-27,863,22.52713333333333,0,1440,1.0,True,8.392,2009,117,-0.25643682234857096,0.40384664623976585,1.1766071462025867,23.684956019329512,0.57625
2009-04-28,864,28.439766666666667,1,1440,1.0,True,13.908,2009,118,0.634300640747873,0.7236729302277298,1.1176465856144204,25.345519615140113,0.623125
2009-04-29,865,27.744666666666667,2,1440,1.0,True,12.907,2009,119,0.18648537501389145,0.5703275014196661,1.1480180790298617,25.5682828066334,0.613125
2009-04-30,866,30.579366666666665,3,1440,1.0,True,16.695,2009,120,1.2411961016410857,0.8672709718971617,0.9106784627051092,22.837405124590525,0.59625
2009-05-01,867,25.213366666666666,4,1440,1.0,True,13.828,2009,121,-0.37298092181235615,0.3621006187631236,1.145877937679179,24.38534387505214,0.579375
2009-05-02,868,23.231833333333334,5,1440,1.0,True,11.564,2009,122,-1.0735050470952667,0.16456137401573873,0.9818815467646346,28.913884382754084,0.6875
2009-05-03,869,26.814633333333333,6,1440,1.0,True,13.026,2009,123,0.1047309462014696,0.5396471965818335,1.1534897885820827,28.35488070042386,0.584375
2009-05-04,870,27.798033333333333,0,1440,1.0,True,12.792,2009,124,0.9479945927578725,0.8079902724588546,1.0140247140929568,23.097457630400978,0.618125
2009-05-05,871,28.857899999999997,1,1440,1.0,True,16.754,2009,125,0.42339619889488156,0.6553770622930253,1.1312428342131897,24.74680498971476,0.6525
2009-05-06,872,22.498366666666666,2,1440,1.0,True,11.893,2009,126,-0.7130157226715466,0.2531778451317671,1.0842119931709022,24.958232357975724,0.658125
2009-05-07,873,16.877466666666667,3,1440,1.0,True,8.366,2009,127,-0.7927814827546178,0.23101284828219612,1.0722299499623478,22.215917216890695,0.601875
2009-05-08,874,30.9526,4,1440,1.0,True,18.5,2009,128,1.6464917292755574,0.9224477599939891,0.799291451445315,23.752335186995527,0.574375
2009-05-09,875,21.022533333333335,5,1440,1.0,True,9.077,2009,129,-1.7816730771306384,0.06472494295695,0.7655090582207776,28.26929024797395,0.57
2009-05-10,876,32.775866666666666,6,1439,0.9993055555555556,True,19.662,2009,130,1.3956741529657761,0.8913750636770758,0.892968421508558,27.69865542436278,0.6775
2009-05-11,877,25.286266666666663,0,1440,1.0,True,12.501,2009,131,0.17331697383156944,0.5654264087703709,1.1880263622943312,22.429574783134438,0.690625
2009-05-12,878,27.099266666666665,1,1440,1.0,True,14.048,2009,132,0.35339058411290664,0.6310404222278323,1.1797149963863194,24.067257674317425,0.6275
2009-05-13,879,20.7733,2,1440,1.0,True,9.099,2009,133,-0.8262256352387728,0.22215991628749665,1.052576723031234,24.26703345404465,0.63375
2009-05-14,880,26.783066666666667,3,1440,1.0,True,15.564,2009,134,1.177930423189537,0.855980060653447,0.9400254811835476,21.513099598864788,0.644375
2009-05-15,881,23.70376666666667,4,1440,1.0,True,14.071,2009,135,-0.2367455798075462,0.41104862584019464,1.1796390334004536,23.037951916945175,0.741875
2009-05-16,882,33.4563,5,1440,1.0,True,18.79,2009,136,1.0153270588960428,0.8230752780728117,0.999148926504422,27.54341474256155,0.6375
2009-05-17,883,25.7294,6,1440,1.0,True,11.649,2009,137,-0.6183335184417006,0.28138604633878045,1.0825098397303372,26.961381595710968,0.69
2009-05-18,884,20.1651,0,1440,1.0,True,10.108,2009,138,-0.18758737453582963,0.42922670473398766,1.1668968097586185,21.68101715336459,0.580625
2009-05-19,885,26.955733333333335,1,1440,1.0,True,15.026,2009,139,0.7568489488162775,0.7592455449975232,1.0848704817518593,23.30755146355765,0.580625
2009-05-20,886,21.786033333333332,2,1440,1.0,True,12.42,2009,140,-0.54817998781157,0.3031851705880825,1.1155515934841242,23.4963346417361,0.540625
2009-05-21,887,26.2525,3,1440,1.0,True,15.394,2009,141,1.1029619468263736,0.8415912486255103,0.9639599184598774,20.731584958228677,0.626875
2009-05-22,888,17.913433333333334,4,1440,1.0,True,10.267,2009,142,-1.1498684732659106,0.14923189110740465,0.9373858551983721,22.245819022501674,0.558125
2009-05-23,889,25.509966666666667,5,1440,1.0,True,14.903,2009,143,0.0696958144669955,0.5264114668343663,1.185149096903624,26.74088195063332,0.535625
2009-05-24,890,21.4631,6,1440,1.0,True,10.747,2009,144,-0.7585503257795095,0.24046960421875962,1.0581122955260798,26.148687997864297,0.48625
2009-05-25,891,22.568266666666663,0,1440,1.0,True,11.816,2009,145,0.6219778181503274,0.7199298720485271,1.1263514184113592,20.858422502783707,0.405625
2009-05-26,892,22.294566666666665,1,1437,0.9979166666666668,True,12.151,2009,146,-0.14624804890109736,0.4446800475588639,1.1583117111306638,22.47533607437803,0.4625
2009-05-27,893,25.7382,2,1440,1.0,True,14.483,2009,147,0.5676184124903599,0.7030314322803425,1.1208646349865012,22.654799261392554,0.40625
2009-05-28,894,19.662266666666667,3,1440,1.0,True,10.972,2009,148,-0.2478359626495627,0.40697752585808444,1.1468357732938603,19.881050612910858,0.41875
2009-05-29,895,20.7141,4,1440,1.0,True,11.551,2009,149,-0.10915540065079256,0.4586234690584036,1.179685683399439,21.386626835838207,0.356875
2009-05-30,896,27.651766666666667,5,1440,1.0,True,16.051,2009,150,0.36326640853994446,0.63443318354833,1.1559933337382973,25.873392935761693,0.388125
2009-05-31,897,15.948166666666667,6,1440,1.0,True,7.644,2009,151,-1.7924479987334394,0.06372767982952994,0.7500637158751488,25.27328282307612,0.4075
2009-06-01,898,24.054333333333332,0,1440,1.0,True,14.611,2009,152,1.3574837421287718,0.8858488449837679,0.892219619913958,19.975501230962777,0.405625
2009-06-02,899,18.1773,1,1440,1.0,True,8.398,2009,153,-0.8840392697870518,0.2073908573654937,1.0518045466160402,21.58531787648624,0.39625
2009-06-03,900,22.60963333333333,2,1440,1.0,True,13.887,2009,154,0.3836437044515085,0.641657546277618,1.1359984348411671,21.758122104285082,0.426875
2009-06-04,901,17.261000000000003,3,1440,1.0,True,9.266,2009,155,-0.36709570478921094,0.36410416354943365,1.1619548568269238,18.978170921798117,0.4575
2009-06-05,902,20.505999999999997,4,1440,1.0,True,12.971,2009,156,0.11654735142057587,0.5441467361991965,1.157051600595005,20.47801913174044,0.491875
2009-06-06,903,24.590833333333332,5,1440,1.0,True,15.112,2009,157,-0.0689857204554976,0.473836048826761,1.1768228999432175,24.959549448332304,0.49125
2009-06-07,904,20.1232,6,1440,1.0,True,9.752,2009,158,-0.7357396859292288,0.24679184108592345,1.0859737423202023,24.354713079199815,0.45125
2009-06-08,905,19.64626666666667,0,1440,1.0,True,10.007,2009,159,0.390658751964912,0.6441284265375632,1.133925708355382,19.05273161956831,0.528125
2009-06-09,906,22.214166666666664,1,1440,1.0,True,12.109,2009,160,0.23907509385705272,0.5898310855490372,1.1531191727425902,20.65889119003553,0.51625
2009-06-10,907,26.716600000000003,2,1440,1.0,True,15.666,2009,161,0.9531502179112832,0.8091925690317383,1.023071930273436,20.828597057437207,0.6175
2009-06-11,908,21.6775,3,1440,1.0,True,11.082,2009,162,0.25343927028041063,0.5950263174865141,1.1524875727808104,18.04612164776677,0.551875
2009-06-12,909,18.3622,4,1440,1.0,True,8.606,2009,163,-0.4594835634979409,0.33227814848451537,1.1431397348968313,19.544034656898102,0.593125
2009-06-13,910,,5,30,0.0208333333333333,False,0.084,2009,164,,,0.9898729922785424,24.02423314563495,0.579375
2009-06-14,911,,6,0,0.0,False,0.0,2009,165,,,0.9949633839982561,23.418682101037984,0.52625
2009-06-15,912,,0,985,0.6840277777777778,False,6.926,2009,166,,,1.0259376421244815,18.116616310670228,0.48125
2009-06-16,913,25.14653333333333,1,1440,1.0,True,17.895,2009,167,,,1.042744869120361,19.723334481077668,0.475625
2009-06-17,914,16.466933333333333,2,1440,1.0,True,8.779,2009,168,-0.9765238429058286,0.18546757679239434,0.9960964911337942,19.894253840036857,0.418125
2009-06-18,915,19.428333333333335,3,1440,1.0,True,11.684,2009,169,0.6419053822546016,0.7259437040709716,1.1142181792622432,17.11365813155907,0.425
2009-06-19,916,18.114433333333334,4,1440,1.0,True,9.181,2009,170,-0.24925288643721277,0.406440265918783,1.1659542098082603,18.614127709417822,0.34375
2009-06-20,917,18.451666666666664,5,1440,1.0,True,11.816,2009,171,-0.8010575283969142,0.22888112394093493,1.0128494160436095,23.097569615750306,0.39125
2009-06-21,918,14.252366666666669,6,1440,1.0,True,7.453,2009,172,-1.1687684163904337,0.14585935430346736,0.9349274267069996,22.495958126696713,0.515625
2009-06-22,919,18.234966666666665,0,1440,1.0,True,11.597,2009,173,0.7384373484246975,0.7539567640277217,1.0841628875164315,17.19853661174645,0.504375
2009-06-23,920,17.32023333333333,1,1440,1.0,True,10.457,2009,174,-0.3373260603525586,0.3746054480877989,1.1590592285711319,18.810611638119152,0.49875
2009-06-24,921,25.581233333333333,2,1440,1.0,True,18.573,2009,175,1.283209237719431,0.8743034696775325,0.9131722825858742,18.987607559737217,0.456875
2009-06-25,922,12.856033333333333,3,1440,1.0,True,6.719,2009,176,-1.0474736800214692,0.16989117564366027,0.9908540765522048,16.213814499789862,0.508125
